Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition
DOMAIN,Constant,%unk,,,,onRestore,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:13,@%unk/%unk: .()#DOMAIN,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:8,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onDestroy,entry\src\main\ets\entryability\EntryAbility.ets:17,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:21,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onWindowStageDestroy,entry\src\main\ets\entryability\EntryAbility.ets:34,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onForeground,entry\src\main\ets\entryability\EntryAbility.ets:39,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
UIAbility,Class,api/@ohos.app.ability.UIAbility.d.ts,,,,onBackground,entry\src\main\ets\entryability\EntryAbility.ets:44,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility,,,
onCreate,Method,api/@ohos.app.ability.UIAbility.d.ts,UIAbility,want:Want#launchParam:LaunchParam,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:8,"@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility.onCreate(@ohos/api/@ohos.app.ability.Want.d.ts: Want, @ohos/api/@ohos.app.ability.AbilityConstant.d.ts: AbilityConstant.LaunchParam)",,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:8,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onDestroy,entry\src\main\ets\entryability\EntryAbility.ets:17,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:21,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onWindowStageDestroy,entry\src\main\ets\entryability\EntryAbility.ets:34,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onForeground,entry\src\main\ets\entryability\EntryAbility.ets:39,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,onBackground,entry\src\main\ets\entryability\EntryAbility.ets:44,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
EntryAbility,Class,src/main/ets/entryability/EntryAbility.ets,,,,constructor,entry\src\main\ets\entryability\EntryAbility.ets:-1,@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility,,,
onCreate,Method,src/main/ets/entryability/EntryAbility.ets,EntryAbility,want:Want#launchParam:LaunchParam,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:8,"@entry/src/main/ets/entryability/EntryAbility.ets: EntryAbility.onCreate(@ohos/api/@ohos.app.ability.Want.d.ts: Want, @ohos/api/@ohos.app.ability.AbilityConstant.d.ts: AbilityConstant.LaunchParam)",,,
want,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:-1,@%unk/%unk: .()#want,,,
launchParam,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:-1,@%unk/%unk: .()#launchParam,,,
ColorMode,Enum,api/@ohos.app.ability.ConfigurationConstant.d.ts,ConfigurationConstant,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/@ohos.app.ability.ConfigurationConstant.d.ts: ConfigurationConstant.ColorMode,,,
ColorMode,Enum,api/@ohos.app.ability.ConfigurationConstant.d.ts,ConfigurationConstant,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/@ohos.app.ability.ConfigurationConstant.d.ts: ConfigurationConstant.ColorMode,,,
%0,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:26,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onBackup,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:9,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onRestore,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:13,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%dflt,entry\src\main\ets\pages\Index.ets:38,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,statusName,entry\src\main\ets\pages\Index.ets:51,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,nextStatus,entry\src\main\ets\pages\Index.ets:60,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,formatTime,entry\src\main\ets\pages\Index.ets:69,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:79,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,aboutToAppear,entry\src\main\ets\pages\Index.ets:90,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,appendLog,entry\src\main\ets\pages\Index.ets:98,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,showToast,entry\src\main\ets\pages\Index.ets:110,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,build,entry\src\main\ets\pages\Index.ets:347,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onAvatarClick,entry\src\main\ets\pages\Index.ets:353,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onColorPreset,entry\src\main\ets\pages\Index.ets:364,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onImagePreset,entry\src\main\ets\pages\Index.ets:370,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,onReset,entry\src\main\ets\pages\Index.ets:380,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM0$aboutToAppear,entry\src\main\ets\pages\Index.ets:92,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM3$build,entry\src\main\ets\pages\Index.ets:180,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM5$build,entry\src\main\ets\pages\Index.ets:208,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM6$build,entry\src\main\ets\pages\Index.ets:237,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM7$build,entry\src\main\ets\pages\Index.ets:262,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM9$build,entry\src\main\ets\pages\Index.ets:280,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM10$build,entry\src\main\ets\pages\Index.ets:290,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM11$build,entry\src\main\ets\pages\Index.ets:300,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM13$build,entry\src\main\ets\pages\Index.ets:329,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM14$build,entry\src\main\ets\pages\Index.ets:330,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:99,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:133,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:135,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:174,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:202,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:231,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM5$%AM0$abilityTest,entry\src\ohosTest\ets\test\Ability.test.ets:31,@%unk/%unk: .()#%0,,,
%0,Property,%unk,,,,%AM5$%AM0$localUnitTest,entry\src\test\LocalUnit.test.ets:29,@%unk/%unk: .()#%0,,,
COLOR_MODE_NOT_SET,EnumValue,api/@ohos.app.ability.ConfigurationConstant.d.ts,ConfigurationConstant#ColorMode,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/@ohos.app.ability.ConfigurationConstant.d.ts: ConfigurationConstant.ColorMode.COLOR_MODE_NOT_SET,,,
%1,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:27,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onBackup,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:9,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onRestore,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:14,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%dflt,entry\src\main\ets\pages\Index.ets:39,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,statusName,entry\src\main\ets\pages\Index.ets:53,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,nextStatus,entry\src\main\ets\pages\Index.ets:61,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,formatTime,entry\src\main\ets\pages\Index.ets:69,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:82,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,appendLog,entry\src\main\ets\pages\Index.ets:103,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,showToast,entry\src\main\ets\pages\Index.ets:111,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,build,entry\src\main\ets\pages\Index.ets:346,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onAvatarClick,entry\src\main\ets\pages\Index.ets:355,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onColorPreset,entry\src\main\ets\pages\Index.ets:364,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onImagePreset,entry\src\main\ets\pages\Index.ets:370,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,onReset,entry\src\main\ets\pages\Index.ets:380,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM0$aboutToAppear,entry\src\main\ets\pages\Index.ets:92,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM3$build,entry\src\main\ets\pages\Index.ets:177,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM5$build,entry\src\main\ets\pages\Index.ets:208,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM6$build,entry\src\main\ets\pages\Index.ets:237,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM7$build,entry\src\main\ets\pages\Index.ets:262,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM9$build,entry\src\main\ets\pages\Index.ets:280,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM10$build,entry\src\main\ets\pages\Index.ets:290,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM11$build,entry\src\main\ets\pages\Index.ets:300,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM13$build,entry\src\main\ets\pages\Index.ets:325,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM14$build,entry\src\main\ets\pages\Index.ets:330,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:99,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:136,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:174,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:202,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:231,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM5$%AM0$abilityTest,entry\src\ohosTest\ets\test\Ability.test.ets:32,@%unk/%unk: .()#%1,,,
%1,Property,%unk,,,,%AM5$%AM0$localUnitTest,entry\src\test\LocalUnit.test.ets:30,@%unk/%unk: .()#%1,,,
context,Property,api/@ohos.app.ability.UIAbility.d.ts,UIAbility,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/@ohos.app.ability.UIAbility.d.ts: UIAbility.context,,,
UIAbilityContext,Class,api/application/UIAbilityContext.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/application/UIAbilityContext.d.ts: UIAbilityContext,,,
%2,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,onRestore,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:14,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%dflt,entry\src\main\ets\pages\Index.ets:40,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,nextStatus,entry\src\main\ets\pages\Index.ets:62,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,formatTime,entry\src\main\ets\pages\Index.ets:70,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:83,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,appendLog,entry\src\main\ets\pages\Index.ets:104,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,showToast,entry\src\main\ets\pages\Index.ets:111,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,build,entry\src\main\ets\pages\Index.ets:115,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,onColorPreset,entry\src\main\ets\pages\Index.ets:365,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,onImagePreset,entry\src\main\ets\pages\Index.ets:373,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,onReset,entry\src\main\ets\pages\Index.ets:380,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM0$aboutToAppear,entry\src\main\ets\pages\Index.ets:92,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM3$build,entry\src\main\ets\pages\Index.ets:176,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM5$build,entry\src\main\ets\pages\Index.ets:208,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM6$build,entry\src\main\ets\pages\Index.ets:237,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM7$build,entry\src\main\ets\pages\Index.ets:262,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%AM13$build,entry\src\main\ets\pages\Index.ets:325,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:101,@%unk/%unk: .()#%2,,,
%2,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:137,@%unk/%unk: .()#%2,,,
Context,Class,api/application/Context.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/application/Context.d.ts: Context,,,
getApplicationContext,Method,api/application/Context.d.ts,Context,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/application/Context.d.ts: Context.getApplicationContext(),UIAbilityContext,,
ApplicationContext,Class,api/application/ApplicationContext.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/application/ApplicationContext.d.ts: ApplicationContext,,,
%3,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%dflt,entry\src\main\ets\pages\Index.ets:41,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,nextStatus,entry\src\main\ets\pages\Index.ets:63,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,formatTime,entry\src\main\ets\pages\Index.ets:70,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:83,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,appendLog,entry\src\main\ets\pages\Index.ets:104,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,build,entry\src\main\ets\pages\Index.ets:123,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,onColorPreset,entry\src\main\ets\pages\Index.ets:365,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,onImagePreset,entry\src\main\ets\pages\Index.ets:374,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,onReset,entry\src\main\ets\pages\Index.ets:381,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%AM3$build,entry\src\main\ets\pages\Index.ets:176,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%AM5$build,entry\src\main\ets\pages\Index.ets:208,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%AM6$build,entry\src\main\ets\pages\Index.ets:237,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%AM7$build,entry\src\main\ets\pages\Index.ets:261,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%AM13$build,entry\src\main\ets\pages\Index.ets:325,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:101,@%unk/%unk: .()#%3,,,
%3,Property,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:137,@%unk/%unk: .()#%3,,,
setColorMode,Method,api/application/ApplicationContext.d.ts,ApplicationContext,colorMode:ColorMode,COLOR_MODE_NOT_SET:ColorMode.COLOR_MODE_NOT_SET,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:10,@ohos/api/application/ApplicationContext.d.ts: ApplicationContext.setColorMode(@ohos/api/@ohos.app.ability.ConfigurationConstant.d.ts: ConfigurationConstant.ColorMode),ApplicationContext,,
err,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:11,@%unk/%unk: .()#err,,,
err,Property,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:12,@%unk/%unk: .()#err,,,
err,Property,%unk,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:-1,@%unk/%unk: .()#err,,,
err,Property,%unk,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:27,@%unk/%unk: .()#err,,,
%4,Constant,%unk,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:12,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%dflt,entry\src\main\ets\pages\Index.ets:37,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,nextStatus,entry\src\main\ets\pages\Index.ets:65,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,formatTime,entry\src\main\ets\pages\Index.ets:71,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:84,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,appendLog,entry\src\main\ets\pages\Index.ets:105,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,build,entry\src\main\ets\pages\Index.ets:122,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,onColorPreset,entry\src\main\ets\pages\Index.ets:366,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,onImagePreset,entry\src\main\ets\pages\Index.ets:375,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,onReset,entry\src\main\ets\pages\Index.ets:381,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%AM3$build,entry\src\main\ets\pages\Index.ets:176,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%AM5$build,entry\src\main\ets\pages\Index.ets:208,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%AM6$build,entry\src\main\ets\pages\Index.ets:237,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%AM7$build,entry\src\main\ets\pages\Index.ets:261,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%AM13$build,entry\src\main\ets\pages\Index.ets:325,@%unk/%unk: .()#%4,,,
%4,Constant,%unk,,,,%instInit,entry\src\main\ets\pages\Index.ets:138,@%unk/%unk: .()#%4,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:12,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:14,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onDestroy,entry\src\main\ets\entryability\EntryAbility.ets:18,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:23,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onWindowStageDestroy,entry\src\main\ets\entryability\EntryAbility.ets:36,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onForeground,entry\src\main\ets\entryability\EntryAbility.ets:41,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onBackground,entry\src\main\ets\entryability\EntryAbility.ets:46,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:27,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:30,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onBackup,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:8,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,onRestore,entry\src\main\ets\entrybackupability\EntryBackupAbility.ets:13,@ohos/api/@ohos.hilog.d.ts: hilog,,,
hilog,Namespace,api/@ohos.hilog.d.ts,,,,%AM5$%AM0$abilityTest,entry\src\ohosTest\ets\test\Ability.test.ets:27,@ohos/api/@ohos.hilog.d.ts: hilog,,,
error,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#Failed to set colorMode. Cause: %{public}s:string#string,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:12,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.error(number, string, string, any[])",,,
error,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#Failed to load the content. Cause: %{public}s:string#string,%AM0$onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:27,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.error(number, string, string, any[])",,,
info,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#%{public}s:string#Ability onCreate:string,onCreate,entry\src\main\ets\entryability\EntryAbility.ets:14,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.info(number, string, string, any[])",,,
info,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#%{public}s:string#Ability onDestroy:string,onDestroy,entry\src\main\ets\entryability\EntryAbility.ets:18,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.info(number, string, string, any[])",,,
info,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#%{public}s:string#Ability onWindowStageCreate:string,onWindowStageCreate,entry\src\main\ets\entryability\EntryAbility.ets:23,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.info(number, string, string, any[])",,,
info,Method,api/@ohos.hilog.d.ts,hilog,domain:number#tag:string#format:string#args:any[],number#testTag:string#%{public}s:string#Ability onWindowStageDestroy:string,onWindowStageDestroy,entry\src\main\ets\entryability\EntryAbility.ets:36,"@ohos/api/@ohos.hilog.d.ts: hilog.%dflt.info(number, string, string, any[])",,,
