Api Name,Api Type,Api File Path,Api Prefix,Api Params,API Args,Invoke Method,Invoke Location,Api Key,Invoke Instance,ChangeId,MethodDefinition
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_PAGE)","ArkTS","entry\src\main\ets\pages\Index.ets:252","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:252","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:302","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:302","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:307","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:307","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:330","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:330","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:482","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:482","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(color)","ArkTS","entry\src\main\ets\pages\Index.ets:495","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:495","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(color: Optional<ResourceColor>): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta2.json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:582","backgroundColor(color: Optional<ResourceColor>): T@entry\src\main\ets\pages\Index.ets:582","","6.0.0(20)","backgroundColor(color: Optional<ResourceColor>): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_PAGE)","ArkTS","entry\src\main\ets\pages\Index.ets:248","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:248","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_PAGE)","ArkTS","entry\src\main\ets\pages\Index.ets:252","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:252","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:302","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:302","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:307","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:307","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:330","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:330","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:482","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:482","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(color)","ArkTS","entry\src\main\ets\pages\Index.ets:495","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:495","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"backgroundColor(value: ResourceColor): T","类新增同名方法且参数类型与已有的参数类型范围不是包含关系","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","backgroundColor","",".backgroundColor(COLOR_BG_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:582","backgroundColor(value: ResourceColor): T@entry\src\main\ets\pages\Index.ets:582","","5.1.0(18)","backgroundColor(value: ResourceColor): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:303","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:331","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:483","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:496","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:531","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(radius: Dimension | BorderRadiuses): T","新增API","harmonyos_api_changes/HarmonyOS_5.0.3(15)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius(radius: Dimension | BorderRadiuses): T@entry\src\main\ets\pages\Index.ets:583","","5.0.3(15)","borderRadius(radius: Dimension | BorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:303","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:331","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:483","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:496","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:531","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T","类新增同名方法且参数类型与已有的参数类型范围是包含关系","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T@entry\src\main\ets\pages\Index.ets:583","","6.0.2(22)","borderRadius(value: Length | BorderRadiuses | LocalizedBorderRadiuses): T"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius: number@entry\src\main\ets\pages\Index.ets:303","","6.0.0(20)","borderRadius: number"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius: number@entry\src\main\ets\pages\Index.ets:331","","6.0.0(20)","borderRadius: number"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius: number@entry\src\main\ets\pages\Index.ets:483","","6.0.0(20)","borderRadius: number"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius: number@entry\src\main\ets\pages\Index.ets:496","","6.0.0(20)","borderRadius: number"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius: number@entry\src\main\ets\pages\Index.ets:531","","6.0.0(20)","borderRadius: number"
"borderRadius: number","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius: number@entry\src\main\ets\pages\Index.ets:583","","6.0.0(20)","borderRadius: number"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:303","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:331","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:483","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:496","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:531","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: Length","新增API","harmonyos_api_changes/HarmonyOS_6.0.2(22).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius?: Length@entry\src\main\ets\pages\Index.ets:583","","6.0.2(22)","borderRadius?: Length"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:303","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:331","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:483","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:496","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:531","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics","接口新增可选属性","harmonyos_api_changes/HarmonyOS_5.1.0(18).json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius?: LengthMetrics@entry\src\main\ets\pages\Index.ets:583","","5.1.0(18)","borderRadius?: LengthMetrics"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:303","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:303","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:331","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:331","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:483","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:483","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_SWITCH_BG)","ArkTS","entry\src\main\ets\pages\Index.ets:496","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:496","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_BUTTON)","ArkTS","entry\src\main\ets\pages\Index.ets:531","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:531","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
"borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses","新增API","harmonyos_api_changes/HarmonyOS_6.0.0(20)_Beta1.json","borderRadius","",".borderRadius(RADIUS_CARD)","ArkTS","entry\src\main\ets\pages\Index.ets:583","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses@entry\src\main\ets\pages\Index.ets:583","","6.0.0(20)","borderRadius?: LengthMetrics | BorderRadiuses | LocalizedBorderRadiuses"
